,Score
EPM2AIP1,0.000124552
AGPAT3,0.000124552
FAM84A,0.000124552
SETBP1,0.000124552
CCDC171,0.000124552
VKORC1L1,0.000124552
ZNF250,0.000124552
DRG1,0.000124552
NEU3,0.000124552
POTEG,0.000124552
SENP5,0.000124552
SYT7,0.000124552
SLC22A23,0.000124552
CD38,0.000124552
LIN54,0.000124552
MTHFD1,0.000124552
ZNF678,0.000124552
SMAD4,0.000124552
COBLL1,0.000124552
PMPCA,0.000124552
ATRN,0.000124552
RAPH1,0.000124552
WWC2,0.000124552
BCAS1,0.000124552
BICD2,0.000124552
PPIE,0.000124552
FARSB,0.000124552
DCC,0.000124552
ZNF366,0.000124552
MRVI1,0.000124552
RAP1GAP2,0.000124552
NTRK2,0.000124552
DIEXF,0.000124552
CSNK1A1,0.000124552
PHLPP2,0.000124552
HIVEP3,0.000124552
RDH13,0.000124552
METTL22,0.000124552
GNB1L,0.000124552
PRELP,0.000124552
PDXK,0.000124552
FZD8,0.000123547
BCAP29,0.000123547
AGFG1,0.000123547
OTUD7A,0.000123547
OTUD3,0.000123547
ITPRIPL2,0.000123547
KNSTRN,0.000123547
HOXD11,0.000123547
HAS2,0.000123547
PDPR,0.000123547
CHD7,0.000123547
EEF2K,0.000123547
KPNA1,0.000123547
DCUN1D3,0.000123547
SCUBE3,0.000123547
RAB27B,0.000123547
SMIM14,0.000123547
KIAA0408,0.000123547
BCL2L11,0.000123547
SYNGR1,0.000123547
JAKMIP3,0.000123547
GPLD1,0.000123547
8-Mar,0.000123547
PTEN,0.000123547
RALGPS2,0.000123547
KLHL3,0.000123547
PER2,0.000123547
FLRT2,0.000123547
HIF1A,0.000123547
MAGEB10,0.000123547
TBL1X,0.000123547
STK35,0.000123547
MAP4K2,0.000123547
ANKRD9,0.000123547
ACOX1,0.000123547
GPR37L1,0.000123547
TRPS1,0.000123547
LMX1B,0.000123547
ADARB1,0.000123547
SLC25A45,0.000123547
ESCO1,0.000123547
SMIM12,0.000123547
BET1L,0.000123547
GPRIN2,0.000123547
MFSD6,0.000122543
JDP2,0.000122543
C3orf70,0.000122543
CASP10,0.000122543
OLFML2A,0.000122543
C6orf141,0.000122543
SRI,0.000122543
BRCC3,0.000122543
KCNJ5,0.000122543
UBA6,0.000122543
ZNF177,0.000122543
KCNK1,0.000122543
TMEM184B,0.000122543
LUC7L3,0.000122543
DIAPH2,0.000122543
MXD1,0.000122543
MIB1,0.000122543
ULK2,0.000122543
PEG10,0.000122543
GDF6,0.000122543
PPTC7,0.000122543
KATNAL1,0.000122543
PTGER3,0.000122543
HAUS3,0.000122543
SENP1,0.000122543
PAK2,0.000122543
ORC4,0.000122543
PCGF5,0.000122543
JMY,0.000122543
MLLT6,0.000122543
LUZP1,0.000122543
RBFA,0.000122543
METTL14,0.000122543
BOD1,0.000122543
PTCD3,0.000122543
SLC35E2,0.000122543
SERINC5,0.000122543
EVI5,0.000122543
POU2F2,0.000122543
AC007952.5,0.000122543
AC106017.1,0.000122543
IMPG1,0.000122543
MYO10,0.000122543
ZNF626,0.000122543
SMU1,0.000122543
KIF1B,0.000122543
ATL3,0.000122543
ACP6,0.000122543
CNTN2,0.000122543
KLHL31,0.000121538
SEC22C,0.000121538
PRMT6,0.000121538
INSR,0.000121538
CHSY1,0.000121538
SCN3B,0.000121538
FAM212B,0.000121538
SHROOM3,0.000121538
RGS7BP,0.000121538
UBASH3B,0.000121538
ATP5F1,0.000121538
CEP41,0.000121538
PARG,0.000121538
BZW1,0.000121538
PBX1,0.000121538
ONECUT3,0.000121538
WNT9B,0.000121538
ARL5A,0.000121538
KLHL6,0.000121538
MEX3A,0.000121538
ARL5B,0.000121538
SSTR2,0.000121538
RAD50,0.000121538
ZNRF3,0.000121538
DENND5B,0.000121538
PIGM,0.000121538
SYTL4,0.000121538
MAPK13,0.000121538
ZC3H8,0.000121538
MMADHC,0.000121538
PHIP,0.000121538
ZNF749,0.000121538
GINS4,0.000121538
RFX3,0.000121538
NETO2,0.000121538
REPS2,0.000121538
FAM71F2,0.000121538
FRMPD4,0.000121538
ZBED3,0.000121538
FKBP15,0.000121538
ZNF35,0.000121538
SNAP47,0.000121538
RRP8,0.000121538
SFXN2,0.000121538
TGOLN2,0.000121538
FBXW8,0.000121538
ZNHIT6,0.000121538
MGRN1,0.000121538
SLC35C2,0.000121538
C10orf105,0.000121538
MLTK,0.000120534
STAMBP,0.000120534
BTBD7,0.000120534
IGFBP5,0.000120534
SEC14L5,0.000120534
TFAP2B,0.000120534
SPRY1,0.000120534
ZNF587,0.000120534
TLN2,0.000120534
DMBX1,0.000120534
GRAMD1B,0.000120534
KIAA1462,0.000120534
RRP7A,0.000120534
TXNL1,0.000120534
SIGLEC14,0.000120534
CYB561D1,0.000120534
GCNT4,0.000120534
KREMEN1,0.000120534
KCNK6,0.000120534
PDP2,0.000120534
SLC30A7,0.000120534
LONRF3,0.000120534
ATP6V1C1,0.000120534
PIK3CA,0.000120534
RNF125,0.000120534
PAPOLG,0.000120534
ZNF514,0.000120534
NINJ1,0.000120534
PREX2,0.000120534
ADH5,0.000120534
IFNE,0.000120534
LRP6,0.000120534
CDON,0.000120534
AKAP13,0.000120534
PYGO1,0.000120534
FNBP1,0.000120534
TK2,0.000120534
ZNF611,0.000120534
COL4A4,0.000120534
UHRF1BP1L,0.000120534
SAR1A,0.000120534
LGALS8,0.000120534
RALY,0.000120534
FUS,0.000120534
APOL3,0.000120534
SLC35B4,0.000120534
CYLD,0.000120534
NPTXR,0.000120534
DOCK5,0.000120534
VPS41,0.000120534
COL23A1,0.000120534
PHF19,0.000120534
ZBTB34,0.000120534
ZCCHC24,0.000120534
FAM168B,0.000120534
IL17RA,0.000120534
CENPM,0.000120534
CHST6,0.000120534
ARHGAP35,0.000120534
KLHL23,0.000119529
ADO,0.000119529
DPP8,0.000119529
GABRQ,0.000119529
MFAP3L,0.000119529
DPPA3,0.000119529
KLHL11,0.000119529
PPM1H,0.000119529
EBF4,0.000119529
STEAP3,0.000119529
RIF1,0.000119529
ZNF275,0.000119529
FSD2,0.000119529
AGPAT6,0.000119529
BBX,0.000119529
SOX6,0.000119529
MAPKAPK5,0.000119529
ERCC6L,0.000119529
XIAP,0.000119529
SULT1B1,0.000119529
MED7,0.000119529
S1PR1,0.000119529
ROCK1,0.000119529
ZNF773,0.000119529
NPTX1,0.000119529
CDK19,0.000119529
LRRC55,0.000119529
ADAM22,0.000119529
PSMG1,0.000119529
TACC1,0.000119529
ASPA,0.000119529
ETV6,0.000119529
TIMP3,0.000119529
LGI2,0.000119529
ZYG11B,0.000119529
RUNX1,0.000119529
STXBP4,0.000119529
ZNF827,0.000119529
PODXL,0.000119529
TYRP1,0.000119529
GSPT1,0.000119529
PSEN1,0.000119529
NT5DC1,0.000119529
NSUN4,0.000119529
TRA2B,0.000119529
LILRA1,0.000119529
FGF10,0.000119529
PAICS,0.000119529
SURF6,0.000119529
SH3BP5,0.000119529
LDOC1L,0.000119529
BCL2,0.000119529
FBXO42,0.000119529
C17orf103,0.000119529
C22orf29,0.000119529
TRIM72,0.000119529
PHF21A,0.000119529
MICAL2,0.000119529
LRRD1,0.000119529
NHSL2,0.000119529
ZDHHC14,0.000119529
HPX,0.000119529
C8A,0.000119529
CDHR1,0.000119529
RNF213,0.000119529
SLC25A32,0.000118525
PCDH19,0.000118525
ZBTB10,0.000118525
PPIL2,0.000118525
MON2,0.000118525
SHE,0.000118525
PPM1F,0.000118525
COX19,0.000118525
CCBE1,0.000118525
FAM199X,0.000118525
APOOL,0.000118525
NUCKS1,0.000118525
AMD1,0.000118525
SNX2,0.000118525
SNAPC3,0.000118525
LETMD1,0.000118525
PRKAR2A,0.000118525
GPR157,0.000118525
GALNT2,0.000118525
APPBP2,0.000118525
NEK9,0.000118525
RALGPS1,0.000118525
MGLL,0.000118525
FRS2,0.000118525
LZIC,0.000118525
TXNRD3NB,0.000118525
RABGAP1L,0.000118525
PARP2,0.000118525
KIAA1143,0.000118525
FGD4,0.000118525
FBXO48,0.000118525
GAB1,0.000118525
HOXA13,0.000118525
BACE1,0.000118525
ZC3H12B,0.000118525
MAT1A,0.000118525
RP11-343C2.12,0.000118525
HGFAC,0.000118525
ALDH1L2,0.000118525
SH3RF2,0.000118525
PCDH17,0.000118525
PDF,0.000118525
C18orf21,0.000118525
CMKLR1,0.000118525
C14orf23,0.000118525
MTMR9,0.000118525
ZNF71,0.000118525
TIGD6,0.000118525
PHB2,0.000118525
TIMD4,0.000118525
SEC62,0.000118525
GBP2,0.000118525
FAM169A,0.000118525
GPX8,0.000118525
VPS13A,0.000118525
KIAA0247,0.000118525
PTCHD4,0.000118525
KCNK3,0.000118525
YWHAZ,0.000118525
NPAP1,0.000118525
HAP1,0.000118525
IKZF1,0.000118525
CIRH1A,0.000118525
SELPLG,0.000118525
LHPP,0.000118525
CAPZB,0.000118525
ENTPD4,0.000118525
DIO2,0.00011752
GNAQ,0.00011752
BCL2L13,0.00011752
YOD1,0.00011752
FBXO28,0.00011752
MDM2,0.00011752
MTAP,0.00011752
VAPA,0.00011752
FAM222B,0.00011752
TGFBR1,0.00011752
SP8,0.00011752
EMB,0.00011752
MSI2,0.00011752
NUP155,0.00011752
GJA9,0.00011752
DSC3,0.00011752
AP005482.1,0.00011752
AC016559.1,0.00011752
RAD54B,0.00011752
NAALAD2,0.00011752
CYCS,0.00011752
UBR1,0.00011752
ST6GALNAC3,0.00011752
DNAJC27,0.00011752
MBD5,0.00011752
FAM20B,0.00011752
UBE2F,0.00011752
RAB6B,0.00011752
FAT3,0.00011752
RNMT,0.00011752
WISP1,0.00011752
GFPT1,0.00011752
CENPF,0.00011752
MYO9A,0.00011752
GLIS3,0.00011752
PIGO,0.00011752
ZNF546,0.00011752
TROVE2,0.00011752
PVR,0.00011752
RPH3AL,0.00011752
CHRDL1,0.00011752
C10orf71,0.00011752
RIMS4,0.00011752
RAB21,0.00011752
CDC42EP4,0.00011752
JAKMIP2,0.00011752
USP3,0.00011752
JPH2,0.00011752
POLM,0.00011752
AHSA2,0.00011752
CLYBL,0.00011752
TNS4,0.00011752
IQCE,0.00011752
PACS1,0.00011752
SHISA7,0.00011752
NCKIPSD,0.00011752
GUF1,0.000116516
ENPP1,0.000116516
PP13439,0.000116516
DLG2,0.000116516
SH3GLB1,0.000116516
SLC35E2B,0.000116516
PHF15,0.000116516
SOX5,0.000116516
SPRED3,0.000116516
SRFBP1,0.000116516
POU6F1,0.000116516
AEN,0.000116516
PXMP4,0.000116516
GAB2,0.000116516
TMX4,0.000116516
TMEM167A,0.000116516
FBXO21,0.000116516
KCMF1,0.000116516
DTWD2,0.000116516
SLC25A53,0.000116516
BMP10,0.000116516
FAM120AOS,0.000116516
GABRB2,0.000116516
RIC3,0.000116516
TTC9,0.000116516
USP13,0.000116516
PLXDC1,0.000116516
THSD7A,0.000116516
IDE,0.000116516
KRAS,0.000116516
FRMD4A,0.000116516
ZFP30,0.000116516
PTGS1,0.000116516
SHB,0.000116516
RPL37A,0.000116516
UROS,0.000116516
IL5RA,0.000116516
TRAT1,0.000116516
PCDHB15,0.000116516
WASF2,0.000116516
AZIN1,0.000116516
MFSD9,0.000116516
IFNLR1,0.000116516
LRRC14,0.000116516
SLC35D1,0.000116516
DNAJC16,0.000116516
LAIR1,0.000116516
TOM1L2,0.000116516
PLCG2,0.000116516
C2orf48,0.000116516
SLC6A20,0.000116516
ZNF446,0.000116516
TMEM241,0.000116516
CCDC113,0.000116516
CTNNBL1,0.000116516
DNAH17,0.000116516
PTPRF,0.000116516
SLC7A6,0.000116516
DDX6,0.000115512
DLK1,0.000115512
GALNT15,0.000115512
MAN1A2,0.000115512
LIN7A,0.000115512
PMEPA1,0.000115512
SPOPL,0.000115512
MDGA1,0.000115512
C16orf87,0.000115512
GAPVD1,0.000115512
CHRNB2,0.000115512
PRSS21,0.000115512
PTPRB,0.000115512
PRPF4,0.000115512
FAM213A,0.000115512
CCDC144A,0.000115512
NTN1,0.000115512
EXOC5,0.000115512
CNOT2,0.000115512
CCDC93,0.000115512
NBEAL1,0.000115512
IRF2BP2,0.000115512
SP2,0.000115512
SLC39A9,0.000115512
WDR5B,0.000115512
CEP128,0.000115512
HDAC4,0.000115512
XPO4,0.000115512
SLC12A6,0.000115512
SEL1L,0.000115512
TBCK,0.000115512
RBM7,0.000115512
SLC7A1,0.000115512
ALG9,0.000115512
AP3S2,0.000115512
C15orf38-AP3S2,0.000115512
PSMG4,0.000115512
OPHN1,0.000115512
SF3A1,0.000115512
GPBP1,0.000115512
CDH11,0.000115512
IFRG15,0.000115512
BSDC1,0.000115512
PLXNA3,0.000115512
SH3BGRL2,0.000115512
PANX1,0.000115512
RPS24,0.000115512
EHD4,0.000115512
CALCOCO2,0.000115512
KSR1,0.000115512
UBA2,0.000115512
FAM151B,0.000115512
SLC36A1,0.000115512
SYT13,0.000115512
SNX33,0.000115512
TOMM40,0.000115512
PKNOX1,0.000115512
NF2,0.000115512
ZNF607,0.000115512
SDC3,0.000115512
TBX20,0.000114507
MEX3B,0.000114507
PAFAH1B1,0.000114507
RBM20,0.000114507
NMNAT2,0.000114507
N4BP1,0.000114507
FAM46C,0.000114507
RCAN1,0.000114507
CCSER2,0.000114507
LSG1,0.000114507
B4GALT7,0.000114507
AGAP9,0.000114507
C20orf194,0.000114507
BTF3L4,0.000114507
LYVE1,0.000114507
RCSD1,0.000114507
FGD6,0.000114507
ZNF74,0.000114507
SYT11,0.000114507
VCPIP1,0.000114507
NRG1,0.000114507
BRMS1L,0.000114507
SLC6A6,0.000114507
ZNF236,0.000114507
SLC22A3,0.000114507
MBP,0.000114507
ATP1B4,0.000114507
RILPL1,0.000114507
SPPL2A,0.000114507
EPHA5,0.000114507
HFE,0.000114507
ZNF660,0.000114507
RCL1,0.000114507
INPP4B,0.000114507
ABLIM1,0.000114507
PIK3AP1,0.000114507
HUNK,0.000114507
METTL20,0.000114507
MRPS30,0.000114507
UQCRFS1,0.000114507
LMBRD2,0.000114507
RWDD2B,0.000114507
MTA3,0.000114507
STAMBPL1,0.000114507
CMC1,0.000114507
RCAN3,0.000114507
PLCG1,0.000114507
TPRG1,0.000114507
C16orf72,0.000114507
TMEM184A,0.000114507
ZNF394,0.000114507
PTDSS1,0.000114507
ZBTB8A,0.000114507
NPY4R,0.000114507
LPAR2,0.000114507
CC2D1B,0.000114507
FADS1,0.000114507
SND1,0.000114507
RAB11FIP1,0.000114507
MRPL12,0.000114507
MED16,0.000114507
RALGAPA2,0.000114507
NEURL1B,0.000114507
PRIMA1,0.000113503
SMAD5,0.000113503
TOR1AIP2,0.000113503
ARID5B,0.000113503
YIPF6,0.000113503
TAF1D,0.000113503
SERBP1,0.000113503
FAHD2A,0.000113503
CRTC1,0.000113503
ELFN2,0.000113503
GRM4,0.000113503
TECPR2,0.000113503
DYRK1A,0.000113503
ZNF354B,0.000113503
TMED5,0.000113503
UBE2B,0.000113503
MYLK4,0.000113503
NUPL2,0.000113503
AQP2,0.000113503
NT5C2,0.000113503
FKBP9,0.000113503
GRSF1,0.000113503
MCM8,0.000113503
RAPGEF5,0.000113503
GRM1,0.000113503
C7orf41,0.000113503
BAG2,0.000113503
RBM18,0.000113503
GMEB1,0.000113503
RAD54L2,0.000113503
SMARCE1,0.000113503
RPL28,0.000113503
ASXL3,0.000113503
RPS6KA5,0.000113503
SDHAF2,0.000113503
MYLK,0.000113503
SERPINB9,0.000113503
EMP1,0.000113503
UTP14C,0.000113503
ZBTB43,0.000113503
MIEF2,0.000113503
RBM8A,0.000113503
QPCTL,0.000113503
COX20,0.000113503
C9orf156,0.000113503
CEP57L1,0.000113503
TRNP1,0.000113503
PLA2G12A,0.000113503
MYO18A,0.000113503
RHBDL3,0.000113503
TIMM50,0.000113503
C6orf223,0.000113503
LIF,0.000113503
RP11-111M22.2,0.000113503
TEX22,0.000113503
BMF,0.000113503
EPHX2,0.000113503
C22orf46,0.000113503
ZKSCAN2,0.000113503
TTC39A,0.000112498
RMND5A,0.000112498
FZD5,0.000112498
ATP2B4,0.000112498
IL16,0.000112498
GDF11,0.000112498
EYA3,0.000112498
RTKN2,0.000112498
IRS1,0.000112498
FSD1L,0.000112498
FBXL3,0.000112498
RDX,0.000112498
THBS1,0.000112498
GRIN3A,0.000112498
ABCD2,0.000112498
DYNC1LI2,0.000112498
FYTTD1,0.000112498
KLF10,0.000112498
ZFX,0.000112498
CAPRIN1,0.000112498
CTBS,0.000112498
WWC1,0.000112498
PTBP3,0.000112498
FAM53C,0.000112498
SEC23IP,0.000112498
TYRO3,0.000112498
TBC1D19,0.000112498
PLEKHA6,0.000112498
ATP11B,0.000112498
PTCD2,0.000112498
EMC10,0.000112498
B3GAT2,0.000112498
EIF5,0.000112498
ZNF519,0.000112498
ERP44,0.000112498
UBC,0.000112498
RNMTL1,0.000112498
CLIC5,0.000112498
ZNF557,0.000112498
N6AMT1,0.000112498
GMPPB,0.000112498
ZNF747,0.000112498
STRIP2,0.000112498
DNAJC18,0.000112498
ZNF426,0.000112498
RSPH3,0.000112498
S100A7A,0.000112498
ST6GAL1,0.000112498
GGCX,0.000112498
PPP2R1A,0.000112498
TPPP,0.000112498
PAX7,0.000112498
MRPS14,0.000112498
TIFA,0.000112498
BCL9L,0.000112498
SGSM2,0.000112498
PRRC2B,0.000112498
ELMSAN1,0.000112498
EPB41,0.000112498
CYP27B1,0.000112498
CLCC1,0.000111494
MYO6,0.000111494
MEGF9,0.000111494
ZNF638,0.000111494
TMEM246,0.000111494
GABRA2,0.000111494
SCYL3,0.000111494
MOCS2,0.000111494
SNRPD1,0.000111494
P2RX7,0.000111494
ZC3HAV1L,0.000111494
PRRX1,0.000111494
TRHDE,0.000111494
FGF5,0.000111494
KIAA1919,0.000111494
MAPK1IP1L,0.000111494
KIAA0391,0.000111494
CCDC141,0.000111494
ACSBG1,0.000111494
GRM5,0.000111494
COL19A1,0.000111494
DIRAS2,0.000111494
PDLIM3,0.000111494
C7,0.000111494
TAP2,0.000111494
RAP1A,0.000111494
MXI1,0.000111494
TRIM2,0.000111494
MAP2,0.000111494
RASGRF2,0.000111494
MRAS,0.000111494
ZNF662,0.000111494
SEPSECS,0.000111494
NETO1,0.000111494
ADAM19,0.000111494
MAGI3,0.000111494
ATF6,0.000111494
TCN2,0.000111494
OSBPL10,0.000111494
CDC42BPA,0.000111494
LMTK2,0.000111494
LYRM2,0.000111494
LYRM7,0.000111494
AL117190.3,0.000111494
VASH1,0.000111494
ABCA6,0.000111494
UQCR11,0.000111494
CLCN6,0.000111494
TRIM33,0.000111494
TIMM8A,0.000111494
ZNF510,0.000111494
MOB3B,0.000111494
CCDC90B,0.000111494
SCIMP,0.000111494
URB1,0.000111494
KLHL21,0.000111494
HLA-A,0.000111494
DGCR14,0.000111494
RRP36,0.000111494
FIBCD1,0.000111494
KIAA0226,0.000111494
N4BP3,0.000111494
ARHGEF37,0.000111494
RGS9BP,0.000111494
NANOS1,0.000110489
UNC5D,0.000110489
NOP9,0.000110489
IRF4,0.000110489
ITGA2,0.000110489
UBXN2A,0.000110489
KIAA1432,0.000110489
RSBN1,0.000110489
PHF12,0.000110489
HSD11B1,0.000110489
SENP2,0.000110489
ARPP19,0.000110489
PSMB9,0.000110489
LHFPL4,0.000110489
C7orf55-LUC7L2,0.000110489
LUC7L2,0.000110489
FUT10,0.000110489
HOXA9,0.000110489
MYCBP,0.000110489
AMER3,0.000110489
DTX4,0.000110489
C16orf52,0.000110489
FBXO45,0.000110489
KHNYN,0.000110489
ST8SIA4,0.000110489
RNF144A,0.000110489
ZNF726,0.000110489
MELK,0.000110489
PNPLA3,0.000110489
EPS8,0.000110489
SHOC2,0.000110489
ERCC6L2,0.000110489
UBXN2B,0.000110489
NUP205,0.000110489
VTI1A,0.000110489
DNAJC3,0.000110489
SIKE1,0.000110489
SOS1,0.000110489
ZNF578,0.000110489
TRIM13,0.000110489
SNAP29,0.000110489
SAMD4A,0.000110489
TCEANC2,0.000110489
CUL3,0.000110489
SH2D4A,0.000110489
SORT1,0.000110489
PRRG1,0.000110489
KDELR1,0.000110489
TNFAIP8L3,0.000110489
PHKA2,0.000110489
HECW1,0.000110489
GINS2,0.000110489
LRRC15,0.000110489
DNAJB13,0.000110489
PGM3,0.000110489
AQP4,0.000110489
AC007375.1,0.000110489
NFIX,0.000110489
URM1,0.000110489
RBP2,0.000110489
TOR1B,0.000110489
EFCAB2,0.000110489
FAIM2,0.000110489
PI15,0.000109485
ZNRF2,0.000109485
ZNF225,0.000109485
RP11-156E8.1,0.000109485
CPD,0.000109485
MICALCL,0.000109485
KCNJ2,0.000109485
KIAA1161,0.000109485
NDUFA5,0.000109485
C15orf52,0.000109485
FKBP14,0.000109485
RASSF4,0.000109485
DUSP4,0.000109485
STK40,0.000109485
CALML4,0.000109485
MSX2,0.000109485
LSM10,0.000109485
HLA-DOB,0.000109485
IMPG2,0.000109485
SDK1,0.000109485
SLC38A9,0.000109485
RP11-766F14.2,0.000109485
TRIOBP,0.000109485
NKAP,0.000109485
CYP7B1,0.000109485
CORO1C,0.000109485
USP1,0.000109485
CCNG2,0.000109485
CYB5D1,0.000109485
PAPD5,0.000109485
MAFG,0.000109485
GOLM1,0.000109485
PLCE1,0.000109485
ARIH1,0.000109485
PRPF38A,0.000109485
PHLDA1,0.000109485
INTS6,0.000109485
ZNF766,0.000109485
RPGRIP1L,0.000109485
CLUAP1,0.000109485
CTBP2,0.000109485
NDUFAF5,0.000109485
STX11,0.000109485
PVRL1,0.000109485
POT1,0.000109485
PELP1,0.000109485
ZNF468,0.000109485
TIGD2,0.000109485
GSR,0.000109485
RAD51,0.000109485
WDR13,0.000109485
UBE2D4,0.000109485
ATOH8,0.000109485
FOCAD,0.000109485
C2orf43,0.000109485
ZNF471,0.000109485
FPR1,0.000109485
RPL14,0.000109485
CKAP2L,0.000109485
MICA,0.000109485
ANKRD45,0.000109485
SGSM1,0.000109485
NCOA3,0.000109485
BCL2L2,0.000109485
ZFP3,0.000109485
SYNRG,0.000109485
PARVB,0.000109485
SPATA17,0.000109485
KAZALD1,0.000109485
ABCF1,0.000109485
RBM15B,0.000109485
CLEC16A,0.000109485
ZFP62,0.000109485
MED22,0.000109485
PTPN3,0.000109485
SDHAF1,0.000109485
SLC38A7,0.000109485
NIN,0.00010848
MRE11A,0.00010848
CCSAP,0.00010848
TADA2B,0.00010848
CACNA1I,0.00010848
CDC5L,0.00010848
SLC6A5,0.00010848
WDR7,0.00010848
ZNF570,0.00010848
L2HGDH,0.00010848
ZNF592,0.00010848
HSP90B1,0.00010848
WEE1,0.00010848
SLITRK4,0.00010848
KLHL28,0.00010848
POLR3A,0.00010848
SLC25A4,0.00010848
NME6,0.00010848
COL4A3BP,0.00010848
HIF3A,0.00010848
ACVR1B,0.00010848
TXLNA,0.00010848
FBXO30,0.00010848
GNS,0.00010848
KCTD15,0.00010848
CHRFAM7A,0.00010848
MMS22L,0.00010848
PLAG1,0.00010848
AP1S3,0.00010848
MPV17L,0.00010848
COX7B,0.00010848
SPIN1,0.00010848
GRK5,0.00010848
PRRG4,0.00010848
PDCL,0.00010848
PRKX,0.00010848
ODF2L,0.00010848
HSPA6,0.00010848
PPP6C,0.00010848
CRAMP1L,0.00010848
TMTC1,0.00010848
HIPK1,0.00010848
YPEL1,0.00010848
CEP57,0.00010848
MSRB3,0.00010848
GLP2R,0.00010848
TTC28,0.00010848
ADAT1,0.00010848
RNASEH1,0.00010848
TBC1D5,0.00010848
UHRF1BP1,0.00010848
ZNF623,0.00010848
KCTD12,0.00010848
SORL1,0.00010848
ERMP1,0.00010848
ZNF490,0.00010848
ZNF324B,0.00010848
ZNF347,0.00010848
EFNA5,0.00010848
ZNF559,0.00010848
IGSF3,0.00010848
ARHGEF12,0.00010848
TRMT5,0.00010848
FZD1,0.00010848
TSPAN9,0.00010848
TP73,0.00010848
DTNA,0.00010848
VTI1B,0.00010848
TACR1,0.00010848
OIP5,0.00010848
GPATCH2L,0.00010848
RP11-366L20.2,0.00010848
MSH3,0.00010848
ATM,0.00010848
RNF41,0.00010848
SCOC,0.00010848
CORO2A,0.00010848
PANK2,0.00010848
B3GNT6,0.00010848
SVOP,0.00010848
PSMB5,0.00010848
POLL,0.00010848
SUFU,0.00010848
XCR1,0.00010848
TRMU,0.00010848
ARSG,0.00010848
HS3ST3B1,0.000107476
CHRM2,0.000107476
UGT2B4,0.000107476
LHX9,0.000107476
KLHL42,0.000107476
TTC33,0.000107476
RUNX2,0.000107476
SOX4,0.000107476
IKBKG,0.000107476
IFI44L,0.000107476
GAREM,0.000107476
ZNF589,0.000107476
SMG1,0.000107476
NMT2,0.000107476
CDK13,0.000107476
SMUG1,0.000107476
GPR63,0.000107476
PTPRD,0.000107476
FAM84B,0.000107476
MVB12B,0.000107476
FNDC3B,0.000107476
COA5,0.000107476
RCN2,0.000107476
VCAM1,0.000107476
NR3C1,0.000107476
TENM1,0.000107476
DTX3L,0.000107476
CCDC85C,0.000107476
DUSP28,0.000107476
DSN1,0.000107476
MBL2,0.000107476
PDE10A,0.000107476
GNB4,0.000107476
ZDHHC15,0.000107476
SPRY4,0.000107476
NFE2L3,0.000107476
VCL,0.000107476
SYT15,0.000107476
ZNF790,0.000107476
MED12L,0.000107476
C19orf12,0.000107476
TMEM194B,0.000107476
TACO1,0.000107476
POLA2,0.000107476
SPTLC3,0.000107476
GPR124,0.000107476
PAQR5,0.000107476
ZNF175,0.000107476
SLC30A8,0.000107476
TRIM45,0.000107476
NIPSNAP3B,0.000107476
TBC1D1,0.000107476
OCIAD2,0.000107476
ECHDC3,0.000107476
MGAT1,0.000107476
LYPLA1,0.000107476
HSPA12A,0.000107476
GOLGA3,0.000107476
EIF5AL1,0.000107476
ERVMER34-1,0.000107476
TMEM11,0.000107476
MOCS1,0.000107476
NXPH3,0.000107476
ATG13,0.000107476
MBD3,0.000107476
COL20A1,0.000107476
NFE2L1,0.000107476
TRIM11,0.000107476
SERTAD2,0.000107476
KCNJ12,0.000107476
3-Sep,0.000107476
LRRC8B,0.000106472
PANK1,0.000106472
CNP,0.000106472
GBA,0.000106472
REEP1,0.000106472
GSG1L,0.000106472
ADAM28,0.000106472
HMGB1,0.000106472
IL6R,0.000106472
BMP8A,0.000106472
WNK2,0.000106472
PPP1R15B,0.000106472
PARM1,0.000106472
ERCC4,0.000106472
EEA1,0.000106472
BDP1,0.000106472
KCNV1,0.000106472
AKAP5,0.000106472
LEPROTL1,0.000106472
C1GALT1,0.000106472
SPATA13,0.000106472
SLC31A1,0.000106472
NUDT4,0.000106472
KLF3,0.000106472
OXTR,0.000106472
APPL1,0.000106472
ENTPD5,0.000106472
TMOD3,0.000106472
SLC30A9,0.000106472
ZMYM2,0.000106472
KLHL24,0.000106472
CTB-186H2.3,0.000106472
CDKN2AIP,0.000106472
FAM126A,0.000106472
ACADSB,0.000106472
NLE1,0.000106472
MID1,0.000106472
MRO,0.000106472
KLF6,0.000106472
ABHD5,0.000106472
ANK3,0.000106472
TMEM192,0.000106472
SLC5A12,0.000106472
SLC6A17,0.000106472
TRPM7,0.000106472
PDE7B,0.000106472
C2CD2,0.000106472
SIRPA,0.000106472
MRPS25,0.000106472
PLA2R1,0.000106472
NIPAL3,0.000106472
CHD2,0.000106472
PCNX,0.000106472
CDHR3,0.000106472
THUMPD3,0.000106472
ZNF285,0.000106472
KDSR,0.000106472
PNP,0.000106472
